id,start_time,end_time,namespace,app,chaosengine,experiment,status,verdict,duration_seconds,blast_radius,rollback_performed,rollback_time_seconds,rollback_reason,pod_name,node,host_ip,cpu_before_pct,cpu_during_pct,cpu_after_pct,memory_before_mb,memory_during_mb,memory_after_mb,latency_before_ms,latency_during_ms,latency_after_ms,error_rate_before_pct,error_rate_during_pct,error_rate_after_pct,probe_name,probe_success_pct,probe_checks,probe_details,resilience_score,raw_metric_snapshot,labels,annotation
5d8053fd-3527-4744-9531-f694b0f2672a,2025-10-07T03:48:41.802690Z,2025-10-07T03:51:02.368816Z,production,user-service,user-service-network-partition-chaos,network-partition,Completed,Pass,140.57,node,False,,,user-service-pod-22,node-17,10.0.210.72,17.53,63.67,22.9,361.69,388.29,415.67,59.71,194.0,83.09,2.71,15.56,10.29,http-response,52.01,2,"{'probe_name': 'http-response', 'checks': 2, 'success_percentage': 52.01, 'failures': 2}",57.87,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""network-partition""} 140.57
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""http-response""} 52.01
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v2.6.38'}",pre-deployment-validation
37875cf0-b66e-44da-b0b0-7fe1856618a7,2025-10-08T22:13:41.802690Z,2025-10-08T22:22:34.730282Z,production,recommendation,recommendation-memory-stress-chaos,memory-stress,Completed,Fail,532.93,node,False,,,recommendation-pod-37,node-15,10.0.174.38,3.81,12.52,1.34,242.74,408.93,156.05,162.59,206.1,202.0,4.67,26.7,12.52,http-response,56.75,4,"{'probe_name': 'http-response', 'checks': 4, 'success_percentage': 56.75, 'failures': 2}",59.84,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""memory-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""memory-stress""} 532.93
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 56.75
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v4.19.6'}",post-deployment-check
83245dca-62de-46ac-ad8d-c622640ffead,2025-10-07T17:40:41.802690Z,2025-10-07T17:44:36.999082Z,production,payments,payments-network-latency-chaos,network-latency,Completed,Fail,235.2,pod,False,,,payments-pod-4,node-2,10.0.35.72,21.87,30.79,13.79,310.06,492.86,218.05,132.4,134.97,125.77,4.88,33.66,6.29,liveness-probe,23.05,10,"{'probe_name': 'liveness-probe', 'checks': 10, 'success_percentage': 23.05, 'failures': 9}",45.63,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""network-latency""} 0
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""network-latency""} 235.2
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""liveness-probe""} 23.05
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v3.7.9'}",scheduled-experiment
f2bde514-60c4-467f-9530-83e03a0a5b01,2025-10-07T03:15:41.802690Z,2025-10-07T03:21:34.354095Z,qa,auth,auth-network-latency-chaos,network-latency,Completed,Fail,352.55,cluster,True,33.23,manual-intervention,auth-pod-11,node-3,10.0.138.208,9.62,41.79,2.93,110.74,181.93,32.22,48.52,103.3,98.08,3.0,18.47,3.56,readiness-probe,84.73,7,"{'probe_name': 'readiness-probe', 'checks': 7, 'success_percentage': 84.73, 'failures': 7}",73.77,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""network-latency""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""network-latency""} 352.55
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""readiness-probe""} 84.73
","{'team': 'growth', 'criticality': 'P0', 'release': 'v4.19.48'}",post-deployment-check
798b905e-d4e6-4df7-9aca-47c7a81f0c84,2025-10-09T12:16:41.802690Z,2025-10-09T12:22:08.855140Z,qa,inventory,inventory-network-partition-chaos,network-partition,Completed,Awaited,327.05,cluster,False,,,inventory-pod-22,node-11,10.0.10.128,24.66,50.77,28.73,260.33,594.74,235.86,157.83,191.33,175.54,2.03,11.98,3.52,liveness-probe,37.94,8,"{'probe_name': 'liveness-probe', 'checks': 8, 'success_percentage': 37.94, 'failures': 0}",,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""network-partition""} 327.05
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""liveness-probe""} 37.94
","{'team': 'core-platform', 'criticality': 'P2', 'release': 'v1.14.45'}",scheduled-experiment
7e0a3528-f310-428e-92bc-68e175786025,2025-10-07T17:13:41.802690Z,2025-10-07T17:19:26.938315Z,litmus,user-service,user-service-disk-fill-chaos,disk-fill,Completed,Fail,345.14,node,True,84.39,manual-intervention,user-service-pod-28,node-3,10.0.223.66,19.66,31.46,26.73,275.75,555.26,337.78,169.33,364.95,193.08,3.8,7.4,12.79,readiness-probe,61.54,9,"{'probe_name': 'readiness-probe', 'checks': 9, 'success_percentage': 61.54, 'failures': 0}",61.88,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""disk-fill""} 345.14
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""readiness-probe""} 61.54
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v5.8.28'}",on-demand-run
f6667447-8f80-41c4-b9cd-dab165582f92,2025-10-08T07:26:41.802690Z,2025-10-08T07:28:11.074943Z,production,search,search-cpu-hog-chaos,cpu-hog,Completed,Pass,89.27,pod,False,,,search-pod-34,node-3,10.0.118.224,3.03,48.85,8.72,383.84,851.67,319.03,110.04,297.86,197.43,1.18,33.49,1.52,readiness-probe,6.74,2,"{'probe_name': 'readiness-probe', 'checks': 2, 'success_percentage': 6.74, 'failures': 1}",29.91,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""cpu-hog""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""cpu-hog""} 89.27
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""readiness-probe""} 6.74
","{'team': 'core-platform', 'criticality': 'P2', 'release': 'v1.14.35'}",pre-deployment-validation
f201a9c0-9210-4778-a6a6-47d5cced7db4,2025-10-08T21:43:41.802690Z,2025-10-08T21:45:17.670262Z,litmus,orders,orders-network-partition-chaos,network-partition,Completed,Pass,95.87,pod,False,,,orders-pod-18,node-17,10.0.10.129,6.26,9.64,0.0,96.3,520.23,163.16,115.2,163.85,124.69,0.88,5.28,1.86,http-response,75.45,2,"{'probe_name': 'http-response', 'checks': 2, 'success_percentage': 75.45, 'failures': 1}",75.64,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""network-partition""} 95.87
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""http-response""} 75.45
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v3.14.33'}",post-deployment-check
0a685872-c0e8-4409-8387-f9e488a3ecf4,2025-10-07T16:46:41.802690Z,2025-10-07T16:52:14.240561Z,qa,search,search-process-kill-chaos,process-kill,Aborted,Awaited,332.44,node,False,,,search-pod-23,node-20,10.0.207.193,37.54,49.22,44.7,94.18,64.21,8.86,198.95,365.76,192.81,4.52,19.82,6.11,readiness-probe,31.45,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 31.45, 'failures': 0}",,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""process-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""process-kill""} 332.44
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""readiness-probe""} 31.45
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v2.14.37'}",on-demand-run
2c4c7920-b4b6-4886-a16b-2249663d05a4,2025-10-08T07:05:41.802690Z,2025-10-08T07:09:42.637349Z,production,orders,orders-pod-delete-chaos,pod-delete,Failed,Pass,240.83,namespace,False,,,orders-pod-26,node-15,10.0.238.96,6.09,73.26,1.0,100.94,402.95,21.2,75.43,139.05,164.56,4.44,39.32,3.38,custom-slo-probe,35.48,9,"{'probe_name': 'custom-slo-probe', 'checks': 9, 'success_percentage': 35.48, 'failures': 8}",45.28,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-delete""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-delete""} 240.83
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""custom-slo-probe""} 35.48
","{'team': 'growth', 'criticality': 'P0', 'release': 'v4.2.22'}",pre-deployment-validation
a6ab539b-c4fe-4379-8aa3-6b7205cd3c94,2025-10-08T14:13:41.802690Z,2025-10-08T14:16:51.456046Z,litmus,orders,orders-pod-delete-chaos,pod-delete,Completed,Fail,189.65,namespace,False,,,orders-pod-18,node-2,10.0.12.131,21.32,23.01,19.39,329.48,532.64,353.83,57.7,58.39,99.74,0.62,18.16,4.47,http-response,3.62,9,"{'probe_name': 'http-response', 'checks': 9, 'success_percentage': 3.62, 'failures': 9}",44.15,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-delete""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-delete""} 189.65
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""http-response""} 3.62
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v4.10.42'}",post-deployment-check
10e104c8-7841-4abe-89dc-59e936cd5f05,2025-10-08T06:51:41.802690Z,2025-10-08T06:53:12.453819Z,qa,auth,auth-pod-kill-chaos,pod-kill,Completed,Pass,90.65,namespace,True,128.42,auto-detected-failure,auth-pod-3,node-10,10.0.6.245,17.29,75.1,10.32,241.47,331.8,324.68,1.11,5.02,84.17,1.33,20.64,0.12,db-connectivity,91.51,3,"{'probe_name': 'db-connectivity', 'checks': 3, 'success_percentage': 91.51, 'failures': 3}",78.15,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""pod-kill""} 90.65
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""db-connectivity""} 91.51
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v4.10.39'}",pre-deployment-validation
e96508e8-a276-45de-a20f-71e8968d2b58,2025-10-07T08:53:41.802690Z,2025-10-07T09:03:15.425404Z,staging,inventory,inventory-node-reboot-chaos,node-reboot,Completed,Pass,573.62,namespace,True,245.4,manual-intervention,inventory-pod-10,node-19,10.0.142.207,19.85,42.82,20.03,224.61,572.96,205.55,190.47,243.54,274.05,0.53,6.45,1.21,liveness-probe,88.07,4,"{'probe_name': 'liveness-probe', 'checks': 4, 'success_percentage': 88.07, 'failures': 3}",79.99,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""node-reboot""} 573.62
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""liveness-probe""} 88.07
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v5.16.23'}",post-deployment-check
8eb5347d-875a-4fb4-9cd2-6d9afd1992f9,2025-10-07T16:01:41.802690Z,2025-10-07T16:05:56.281151Z,litmus,user-service,user-service-cpu-hog-chaos,cpu-hog,Completed,Fail,254.48,pod,False,,,user-service-pod-43,node-3,10.0.160.238,16.83,47.08,15.11,392.43,526.01,366.51,62.29,154.46,162.03,4.64,20.49,5.21,db-connectivity,84.95,5,"{'probe_name': 'db-connectivity', 'checks': 5, 'success_percentage': 84.95, 'failures': 1}",71.18,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""cpu-hog""} 0
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""cpu-hog""} 254.48
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""db-connectivity""} 84.95
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v2.19.20'}",rollback-test
013ef909-40dc-4276-b961-0182f795e262,2025-10-07T15:52:41.802690Z,2025-10-07T16:01:14.455850Z,litmus,payments,payments-pod-kill-chaos,pod-kill,Completed,Pass,512.65,pod,False,,,payments-pod-35,node-14,10.0.252.230,26.27,95.7,16.31,112.15,135.57,208.89,73.99,207.98,153.2,1.79,24.67,0.28,custom-slo-probe,33.01,1,"{'probe_name': 'custom-slo-probe', 'checks': 1, 'success_percentage': 33.01, 'failures': 0}",46.64,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""pod-kill""} 512.65
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""custom-slo-probe""} 33.01
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v1.6.50'}",on-demand-run
080475b9-9c7b-464d-bdb6-807e66657128,2025-10-07T15:43:41.802690Z,2025-10-07T15:51:57.196289Z,staging,recommendation,recommendation-pod-kill-chaos,pod-kill,Completed,Fail,495.39,pod,False,,,recommendation-pod-34,node-3,10.0.145.36,24.64,42.84,27.51,294.98,297.85,316.28,138.12,134.85,220.38,3.33,31.13,11.05,custom-slo-probe,95.17,5,"{'probe_name': 'custom-slo-probe', 'checks': 5, 'success_percentage': 95.17, 'failures': 2}",75.78,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""pod-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""pod-kill""} 495.39
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""custom-slo-probe""} 95.17
","{'team': 'growth', 'criticality': 'P1', 'release': 'v2.9.42'}",pre-deployment-validation
4a9a6c4c-2dd4-4455-9772-17912c647065,2025-10-08T13:37:41.802690Z,2025-10-08T13:40:10.008051Z,production,orders,orders-kube-api-failure-chaos,kube-api-failure,Running,Pass,148.21,namespace,True,218.22,manual-intervention,orders-pod-8,node-5,10.0.55.115,31.04,79.18,32.63,301.52,490.95,226.04,129.22,317.16,175.47,2.94,40.44,3.46,db-connectivity,65.62,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 65.62, 'failures': 1}",50.67,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""kube-api-failure""} 148.21
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""db-connectivity""} 65.62
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.2.3'}",scheduled-experiment
24d8c79b-1b03-4f99-96d3-f5d55e0ab7f1,2025-10-08T06:09:41.802690Z,2025-10-08T06:13:38.590336Z,qa,recommendation,recommendation-io-stress-chaos,io-stress,Completed,Awaited,236.79,cluster,False,,,recommendation-pod-29,node-5,10.0.167.191,13.28,77.36,14.61,294.95,249.04,351.59,190.9,268.22,229.33,4.94,10.87,13.55,liveness-probe,51.28,8,"{'probe_name': 'liveness-probe', 'checks': 8, 'success_percentage': 51.28, 'failures': 4}",,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""io-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""io-stress""} 236.79
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""liveness-probe""} 51.28
","{'team': 'core-platform', 'criticality': 'P2', 'release': 'v2.13.2'}",scheduled-experiment
32ec91e6-35d9-483d-8863-dae9e505fa2a,2025-10-07T22:39:41.802690Z,2025-10-07T22:46:50.064995Z,litmus,user-service,user-service-memory-stress-chaos,memory-stress,Completed,Fail,428.26,node,False,,,user-service-pod-33,node-7,10.0.108.38,26.69,78.25,26.79,235.8,675.07,334.53,122.88,241.45,155.07,4.75,36.76,8.21,http-response,54.71,9,"{'probe_name': 'http-response', 'checks': 9, 'success_percentage': 54.71, 'failures': 7}",51.25,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""memory-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""memory-stress""} 428.26
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""http-response""} 54.71
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v3.0.26'}",rollback-test
d7215fc3-750f-4097-b740-6f99f3cee9e6,2025-10-09T04:07:41.802690Z,2025-10-09T04:12:29.140643Z,production,search,search-io-stress-chaos,io-stress,Failed,Fail,287.34,pod,True,202.19,slo-breach,search-pod-15,node-15,10.0.135.77,10.91,29.49,11.52,64.19,537.79,54.04,80.0,160.3,175.04,4.01,14.96,11.78,http-response,93.99,1,"{'probe_name': 'http-response', 'checks': 1, 'success_percentage': 93.99, 'failures': 1}",77.6,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""io-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""io-stress""} 287.34
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""http-response""} 93.99
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v5.6.34'}",rollback-test
33334fb8-1083-4461-8627-d7f7cda5993e,2025-10-08T05:48:41.802690Z,2025-10-08T05:56:30.709195Z,staging,auth,auth-disk-fill-chaos,disk-fill,Completed,Fail,468.91,namespace,False,,,auth-pod-1,node-14,10.0.40.85,1.81,10.9,6.8,140.37,451.97,174.73,83.7,263.95,88.19,0.82,4.72,10.0,custom-slo-probe,99.79,9,"{'probe_name': 'custom-slo-probe', 'checks': 9, 'success_percentage': 99.79, 'failures': 1}",79.02,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""disk-fill""} 468.91
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""custom-slo-probe""} 99.79
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v1.0.15'}",scheduled-experiment
827092a9-2269-44ea-8fd7-cc9e1c4fc090,2025-10-08T05:41:41.802690Z,2025-10-08T05:51:21.063176Z,staging,payments,payments-io-stress-chaos,io-stress,Completed,Fail,579.26,pod,False,,,payments-pod-50,node-18,10.0.238.131,27.05,46.53,18.72,326.15,470.43,303.73,38.67,227.11,105.71,4.55,29.36,14.18,readiness-probe,99.21,3,"{'probe_name': 'readiness-probe', 'checks': 3, 'success_percentage': 99.21, 'failures': 1}",68.52,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""io-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""io-stress""} 579.26
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""readiness-probe""} 99.21
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v5.17.12'}",post-deployment-check
4dd0a666-8c96-443a-849b-115ee1055b8f,2025-10-07T22:07:41.802690Z,2025-10-07T22:08:04.527209Z,litmus,search,search-disk-fill-chaos,disk-fill,Failed,Fail,22.72,cluster,False,,,search-pod-26,node-7,10.0.85.49,30.16,34.84,40.02,129.36,440.72,211.94,99.38,251.26,125.85,3.21,11.17,1.71,db-connectivity,18.81,10,"{'probe_name': 'db-connectivity', 'checks': 10, 'success_percentage': 18.81, 'failures': 5}",45.46,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""disk-fill""} 22.72
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""db-connectivity""} 18.81
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v3.20.21'}",post-deployment-check
ada63a6c-47a9-4eaa-a470-7602b96abc7c,2025-10-09T11:19:41.802690Z,2025-10-09T11:29:23.705009Z,production,recommendation,recommendation-pod-kill-chaos,pod-kill,Failed,Pass,581.9,cluster,False,,,recommendation-pod-36,node-4,10.0.69.122,39.85,90.66,36.66,268.73,236.59,335.78,64.1,119.63,142.76,1.47,35.82,0.13,custom-slo-probe,66.48,3,"{'probe_name': 'custom-slo-probe', 'checks': 3, 'success_percentage': 66.48, 'failures': 2}",59.49,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""pod-kill""} 581.9
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""custom-slo-probe""} 66.48
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.10.26'}",scheduled-experiment
33ff09ea-30db-49cc-9d1b-916a6fafcaee,2025-10-06T23:24:41.802690Z,2025-10-06T23:28:23.254906Z,staging,recommendation,recommendation-cpu-hog-chaos,cpu-hog,Completed,Pass,221.45,pod,True,279.77,slo-breach,recommendation-pod-19,node-11,10.0.94.183,24.38,31.39,16.65,391.12,763.52,354.78,25.62,136.67,75.49,0.39,2.35,2.13,http-response,75.48,2,"{'probe_name': 'http-response', 'checks': 2, 'success_percentage': 75.48, 'failures': 2}",73.7,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""cpu-hog""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""cpu-hog""} 221.45
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 75.48
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v3.3.25'}",scheduled-experiment
18db6061-9872-4ab2-9a3e-845d9c872116,2025-10-08T05:13:41.802690Z,2025-10-08T05:22:53.511487Z,staging,search,search-pod-kill-chaos,pod-kill,Completed,Pass,551.71,cluster,True,143.42,manual-intervention,search-pod-5,node-4,10.0.2.28,16.83,24.31,10.01,378.88,821.14,328.4,67.48,96.36,157.66,3.5,7.65,11.25,db-connectivity,21.84,3,"{'probe_name': 'db-connectivity', 'checks': 3, 'success_percentage': 21.84, 'failures': 1}",54.23,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""pod-kill""} 551.71
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""db-connectivity""} 21.84
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v1.16.17'}",rollback-test
98f89b43-187d-4fae-83a9-018e8b475c76,2025-10-08T12:37:41.802690Z,2025-10-08T12:42:39.931111Z,qa,auth,auth-pod-delete-chaos,pod-delete,Completed,Fail,298.13,namespace,False,,,auth-pod-13,node-17,10.0.149.89,38.98,67.79,40.55,144.28,433.29,222.19,141.67,185.22,194.3,0.01,4.59,5.1,custom-slo-probe,69.13,10,"{'probe_name': 'custom-slo-probe', 'checks': 10, 'success_percentage': 69.13, 'failures': 2}",73.64,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""pod-delete""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""pod-delete""} 298.13
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""custom-slo-probe""} 69.13
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v2.4.45'}",scheduled-experiment
f1a2de9b-02b4-4d7b-be4e-2d188b7dcb11,2025-10-08T12:31:41.802690Z,2025-10-08T12:41:40.698952Z,litmus,nginx,nginx-kube-api-failure-chaos,kube-api-failure,Completed,Pass,598.9,pod,False,,,nginx-pod-14,node-9,10.0.57.148,9.2,16.95,13.12,194.67,332.42,184.08,30.25,156.32,25.04,1.84,40.93,4.38,http-response,68.03,8,"{'probe_name': 'http-response', 'checks': 8, 'success_percentage': 68.03, 'failures': 3}",54.54,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""kube-api-failure""} 598.9
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""http-response""} 68.03
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v4.11.12'}",on-demand-run
742a7542-50a7-43ee-8d04-c3ba84015320,2025-10-07T06:13:41.802690Z,2025-10-07T06:18:37.706230Z,litmus,inventory,inventory-disk-fill-chaos,disk-fill,Completed,Pass,295.9,cluster,False,,,inventory-pod-11,node-2,10.0.30.192,12.27,41.21,19.9,99.24,202.87,84.47,3.74,158.74,47.29,2.93,16.84,8.66,db-connectivity,20.09,5,"{'probe_name': 'db-connectivity', 'checks': 5, 'success_percentage': 20.09, 'failures': 3}",43.55,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""disk-fill""} 295.9
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""db-connectivity""} 20.09
","{'team': 'growth', 'criticality': 'P1', 'release': 'v2.15.14'}",post-deployment-check
fa37f035-0d1c-4c66-ad2f-9136b520e66e,2025-10-08T19:53:41.802690Z,2025-10-08T19:53:57.004425Z,qa,auth,auth-dns-failure-chaos,dns-failure,Completed,Error,15.2,node,False,,,auth-pod-36,node-17,10.0.74.29,15.46,33.3,7.44,351.7,585.76,313.74,81.34,84.56,176.2,0.54,36.49,1.57,liveness-probe,75.77,9,"{'probe_name': 'liveness-probe', 'checks': 9, 'success_percentage': 75.77, 'failures': 9}",,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""dns-failure""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""dns-failure""} 15.2
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""liveness-probe""} 75.77
","{'team': 'core-platform', 'criticality': 'P2', 'release': 'v4.16.0'}",on-demand-run
291ebe08-051c-46f7-8417-d329fc2eb262,2025-10-09T10:58:41.802690Z,2025-10-09T11:02:01.591813Z,staging,search,search-node-reboot-chaos,node-reboot,Running,Pass,199.79,node,False,,,search-pod-7,node-10,10.0.217.65,8.78,36.92,15.62,260.55,520.76,179.77,94.9,126.12,104.29,0.23,13.68,3.89,liveness-probe,53.25,8,"{'probe_name': 'liveness-probe', 'checks': 8, 'success_percentage': 53.25, 'failures': 3}",64.27,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""node-reboot""} 199.79
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""liveness-probe""} 53.25
","{'team': 'growth', 'criticality': 'P2', 'release': 'v1.2.6'}",rollback-test
abd0b8bf-6201-4182-b785-72ac80febb23,2025-10-08T19:43:41.802690Z,2025-10-08T19:46:04.428827Z,qa,nginx,nginx-network-partition-chaos,network-partition,Completed,Error,142.63,namespace,True,222.72,auto-detected-failure,nginx-pod-5,node-4,10.0.225.184,15.46,18.02,5.69,255.62,271.77,211.7,118.14,202.61,123.23,1.7,11.17,1.13,custom-slo-probe,79.11,9,"{'probe_name': 'custom-slo-probe', 'checks': 9, 'success_percentage': 79.11, 'failures': 3}",,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""network-partition""} 142.63
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""custom-slo-probe""} 79.11
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v3.17.10'}",scheduled-experiment
79bc72bc-058d-4bec-abb2-fe82ae55e501,2025-10-07T05:33:41.802690Z,2025-10-07T05:41:52.956614Z,staging,auth,auth-disk-fill-chaos,disk-fill,Completed,Pass,491.15,cluster,False,,,auth-pod-15,node-19,10.0.142.1,14.61,39.59,13.66,293.58,258.37,213.08,125.81,120.3,138.84,0.86,7.14,7.71,liveness-probe,19.59,4,"{'probe_name': 'liveness-probe', 'checks': 4, 'success_percentage': 19.59, 'failures': 1}",55.26,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""disk-fill""} 491.15
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""liveness-probe""} 19.59
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v4.1.42'}",post-deployment-check
